Tweet,Time,Location,RT
The German Ministry of Education and university hospitals have come together to share knowledge about the new coron  ,Thu Mar 26 16 27 08  0000 2020,,4
RT  alliekirkman15   IUSouthBend is providing free  24 hour Wi Fi access to students and the general public who may not have internet conn,Thu Mar 26 16 27 08  0000 2020,"Mishawaka, IN",1
UMichiganNews  RT urcmich  Amid the COVID 19 crisis  Michigan s three research universities are fortunate to be led  ,Thu Mar 26 16 27 04  0000 2020,Detroit Michigan,0
RT  madisondotcom   Its important to remember  No one person  country  or ethnicity created this pandemicdisease does not discriminate ,Thu Mar 26 16 26 46  0000 2020,,1
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 26 29  0000 2020,,8268
RT  calphonso  The education world has been turned upside down  Online learning may reshape the classroom  ,Thu Mar 26 16 26 04  0000 2020,,14
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 26 00  0000 2020,outside,8268
 Less than one hour to go  Have you considered Postgraduate study  Want to ask the experts Sign up and join us  ,Thu Mar 26 16 25 45  0000 2020,"West Midlands, England",0
RT  LovelyticsData  If you are interested in learning how you can use Alteryx to enable your university to make better decisions with their,Thu Mar 26 16 25 40  0000 2020,Washington DC,2
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 25 23  0000 2020,"Atlanta, GA",8268
RT  WJBF  Due to classes being moved online this semester  fees that cover face to face services will be refunded on a pro rated basis   ht,Thu Mar 26 16 25 07  0000 2020,"Georgia, USA",5
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 25 02  0000 2020,"Auburn, New York",8268
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 24 58  0000 2020,"Texas, USA",8268
RT  MECSDSpartans  Congrats to Meredith Rose    Meredith will attend St  Lawrence University in the fall and major in educatio,Thu Mar 26 16 24 53  0000 2020,"Pennsylvania, USA",3
RT  UtrechtUni     Based on the Cabinet s measures  we as Executive Board have decided that all university education and testin,Thu Mar 26 16 24 27  0000 2020,,13
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 16 24 22  0000 2020,,178
The quality of local journalism being produced in these crazy times has been next level  Latest example  ,Thu Mar 26 16 23 55  0000 2020,"Madison, WI",1
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 23 36  0000 2020,,8268
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 16 23 33  0000 2020,On my MacBook,178
 Shafqat Mahmood Then how can you say it is summer vaccations if you are making us take these online classes which  ,Thu Mar 26 16 22 42  0000 2020,,1
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 22 25  0000 2020,,8268
The university will hold a virtual town hall for students and their families to answer questions about remote educa  ,Thu Mar 26 16 22 22  0000 2020,"Eugene, OR",0
Congrats to Gabby who will be attending Pace University and pursuing a degree in Elementary Education  Gabby has a  ,Thu Mar 26 16 22 18  0000 2020,"Virginia, USA",1
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 16 22 07  0000 2020,"Calgary, Alberta",178
Purdue University to deliver  all of the pomp and circumstance  of commencement ceremony remotely  ,Thu Mar 26 16 22 00  0000 2020,"Indianapolis, IN",0
Could we expect a second outbreak of COVID 19 cases   ScottTalking talks to Dr Anna Banerji  MD MPH FRCPC DTM amp H  Fa  ,Thu Mar 26 16 21 51  0000 2020,"Hamilton, Ontario",0
As COVID 19 continues to disrupt many aspects of life  the University has decided to implement optional Pass Fail  ,Thu Mar 26 16 21 48  0000 2020,"Union, New Jersey",1
RT  ucu   The Vice Chancellor can t ignore his own survey data  though  He needs to work much more closely with UCU on real action to resto,Thu Mar 26 16 21 39  0000 2020,,27
RT  thatgalARI   spoiled LuhBrat Nelson Mandela stated Education is the most powerful weapon which you can use to change the world  Know,Thu Mar 26 16 21 31  0000 2020,718 ✈️ Ꭰa ᎦIP 📍,3
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 20 41  0000 2020,⭐️TEXAS⭐️,8268
RT  abdulqadeer03  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,Thu Mar 26 16 20 41  0000 2020,"Lahore, Pakistan",127
Congrats to Meredith Rose    Meredith will attend St  Lawrence University in the fall and major in edu  ,Thu Mar 26 16 20 39  0000 2020,"Endwell, NY",3
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 20 35  0000 2020,America,8268
RT  HowardU  HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,Thu Mar 26 16 20 35  0000 2020,,539
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 16 20 30  0000 2020,,178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 20 09  0000 2020,,8268
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 16 20 08  0000 2020,,178
RT  TundeTASH  Top 10  Sites to learn Excel for free  Sites for Free Online Education  Sites for your career  Sites to review your re,Thu Mar 26 16 19 40  0000 2020,,17155
 AdilabbasiAry Plz raise voice because we are university student we are here to learn practically which is not poss  ,Thu Mar 26 16 19 34  0000 2020,,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 19 33  0000 2020,The SF Bay ,8268
Only essential services to be available   Schools  colleges  University  all type of education is missing from th  ,Thu Mar 26 16 19 29  0000 2020,"Mumbai , Delhi India",0
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 16 19 14  0000 2020,,178
 spoiled LuhBrat Nelson Mandela stated Education is the most powerful weapon which you can use to change the world  ,Thu Mar 26 16 19 13  0000 2020,,3
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 19 09  0000 2020,"Birmingham, AL",8268
Did you know Johnson C  Smith University ranks  on the  SREducationGrp S R Education Groups 2020 Best Online Col  ,Thu Mar 26 16 19 06  0000 2020,"Charlotte, NC (Queen City)",1
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 19 05  0000 2020,Lake Tahoe,8268
 Its important to remember  No one person  country  or ethnicity created this pandemicdisease does not discrimina  ,Thu Mar 26 16 19 04  0000 2020,"Madison, WI",1
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 18 55  0000 2020,,8268
RT  lachinafina  Zoom University can suck it  All of these schools are trippen if they think students are just gonna get on some online cla,Thu Mar 26 16 18 54  0000 2020,,140
RT  zikokomag  The subject of this week s  AlutanChill is  the femii  a 500 level student at UNILAG and he tells us about how he wanted to,Thu Mar 26 16 18 42  0000 2020,,21
RT  xodanix3  Native ppl do not get college for free even though education was promised in the treaties for the stolen land everyone in thi,Thu Mar 26 16 18 39  0000 2020,,296
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 18 31  0000 2020,San Francisco Bay Area 🇺🇸,8268
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 16 18 26  0000 2020,"Deep River, Ontario",178
RT  ChinaDaily   China s Guangzhou Medical University delivered 50 000 surgical masks to the affiliated hospital of Universit,Thu Mar 26 16 18 21  0000 2020,,16
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 18 07  0000 2020,california,8268
RT  xodanix3  Native ppl do not get college for free even though education was promised in the treaties for the stolen land everyone in thi,Thu Mar 26 16 18 00  0000 2020,Cali,296
RT  musicbeatsform  Only essential services to be available   Schools  colleges  University  all type of education is missing from the Ess,Thu Mar 26 16 17 55  0000 2020,India,76
Holocaust Education Initiative releases first set of free instructional material   Penn State University Free acces  ,Thu Mar 26 16 17 43  0000 2020,,0
RT  WiStateJournal   Its important to remember  No one person  country  or ethnicity created this pandemicdisease does not discriminate ,Thu Mar 26 16 17 40  0000 2020,Wisconsin,2
RT  WiStateJournal   Its important to remember  No one person  country  or ethnicity created this pandemicdisease does not discriminate ,Thu Mar 26 16 17 22  0000 2020,"Milwaukee, WI",2
RT  TundeTASH  Top 10  Sites to learn Excel for free  Sites for Free Online Education  Sites for your career  Sites to review your re,Thu Mar 26 16 17 16  0000 2020,Global Citizen ,17155
 Its important to remember  No one person  country  or ethnicity created this pandemicdisease does not discrimina  ,Thu Mar 26 16 17 05  0000 2020,"Madison, Wisconsin",2
Excited to have been offered a place at University of Exeter to study my MA in Education  Educational Leadership  a  ,Thu Mar 26 16 16 53  0000 2020,"Nanjing, China  - 南京 中国 ",0
 gavreilly Additional ebooks for public libraries is really great  Similar support for online learning reso  ,Thu Mar 26 16 16 49  0000 2020,Ireland,0
Now s the perfect time to catch up on earning some CEU s from the comfort of your own home  Focal Point offers 3 co  ,Thu Mar 26 16 16 37  0000 2020,"Irvine, CA",0
RT  ShoaibQ64306138  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning,Thu Mar 26 16 16 31  0000 2020,,3
RT  eyeonthearctic  We want to support learning from home  and to encourage people to use this time to come together and strengthen our  ,Thu Mar 26 16 16 24  0000 2020,"Montréal, Québec",3
RT  ProEthicalEFA  PRO ACADEMY  ProEthicalEFA in partnership  TMuk news   Shared Team House and Food UEFA Pro Licensed Training,Thu Mar 26 16 16 16  0000 2020,📍England-Spain-Scotland-Wales,6
RT  urcmich  Amid the COVID 19 crisis  Michigan s three research universities are fortunate to be led by doctors michiganstateu s Samuel,Thu Mar 26 16 15 52  0000 2020,"Ann Arbor, Michigan",12
RT  ShoaibQ64306138  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning,Thu Mar 26 16 15 48  0000 2020, Pakistan,3
RT  pjiminluvv  BTS WILL TEACH US KOREAN HANGUL TXT WILL TEACH US PHYSICAL EDUCATION GFRIEND WILL TEACH US MATH WAW BIGHIT UNIVERSITY IS,Thu Mar 26 16 15 17  0000 2020,HopeWorld,1501
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 14 59  0000 2020,"New Jersey, USA",8268
 ONeducation  ONeducation  Sflecce  is ridiculously boring with very little content that s useful for s  ,Thu Mar 26 16 14 51  0000 2020,Canada,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 16 14 48  0000 2020,Right there ,8268
